snapshot_pk,type,version,state,changed_properties,managed_type,global_id_fk,commit_fk
126200,INITIAL,1,"{
  ""annualWorkHeadCount"": 0,
  ""year"": 2003,
  ""headCount"": 0,
  ""name"": ""Högskolan i Halmstad"",
  ""vat"": ""Ja"",
  ""consecutiveNumber"": 1171,
  ""comment"": """",
  ""mCode"": ""HH"",
  ""governmentBodyId"": ""HH"",
  ""id"": 1068,
  ""orgNumber"": ""202100-3203"",
  ""ministry"": ""Utbildningsdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,1361,1359
265200,INITIAL,1,"{
  ""annualWorkHeadCount"": 10,
  ""year"": 2008,
  ""headCount"": 14,
  ""name"": ""Statens bostadskreditnämnd"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1203,
  ""comment"": """",
  ""mCode"": ""BKN"",
  ""governmentBodyId"": ""BKN"",
  ""id"": 2458,
  ""orgNumber"": ""202100-4276"",
  ""ministry"": ""Finansdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,2751,2749
515100,INITIAL,1,"{
  ""annualWorkHeadCount"": 46,
  ""year"": 2019,
  ""headCount"": 50,
  ""name"": ""Sametinget"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1211,
  ""comment"": """",
  ""mCode"": ""SA"",
  ""governmentBodyId"": ""SA"",
  ""id"": 4957,
  ""orgNumber"": ""202100-4573"",
  ""ministry"": ""Kulturdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,5250,5248
583000,INITIAL,1,"{
  ""annualWorkHeadCount"": 198,
  ""year"": 2022,
  ""headCount"": 240,
  ""name"": ""Stockholms konstnärliga högskola"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1391,
  ""comment"": """",
  ""mCode"": ""SKH"",
  ""governmentBodyId"": ""SKH"",
  ""id"": 5636,
  ""orgNumber"": ""202100-6560"",
  ""ministry"": ""Utbildningsdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,5929,5927
501300,INITIAL,1,"{
  ""annualWorkHeadCount"": 53,
  ""year"": 2019,
  ""headCount"": 63,
  ""name"": ""Brottsoffermyndigheten"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1216,
  ""comment"": """",
  ""mCode"": ""BROM"",
  ""governmentBodyId"": ""BROM"",
  ""id"": 4819,
  ""orgNumber"": ""202100-3435"",
  ""ministry"": ""Justitiedepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,5112,5110
70600,INITIAL,1,"{
  ""annualWorkHeadCount"": 0,
  ""year"": 2000,
  ""headCount"": 0,
  ""name"": ""Verket för högskoleservice"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1206,
  ""comment"": """",
  ""mCode"": ""VHS"",
  ""governmentBodyId"": ""VHS"",
  ""id"": 512,
  ""orgNumber"": ""202100-4367"",
  ""ministry"": ""Utbildningsdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,805,803
296000,INITIAL,1,"{
  ""annualWorkHeadCount"": 9745,
  ""year"": 2010,
  ""headCount"": 9875,
  ""name"": ""Arbetsförmedlingen"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1088,
  ""comment"": ""Namnbyte 2008-01-01 från Arbetsmarknadsstyrelsen till Arbetsförmedlingen"",
  ""mCode"": ""AF"",
  ""governmentBodyId"": ""AF"",
  ""id"": 2766,
  ""orgNumber"": ""202100-2114"",
  ""ministry"": ""Arbetsmarknadsdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,3059,3057
533200,INITIAL,1,"{
  ""annualWorkHeadCount"": 16,
  ""year"": 2020,
  ""headCount"": 18,
  ""name"": ""Myndigheten för familjerätt och föräldraskapsstöd"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1326,
  ""comment"": """",
  ""mCode"": ""MFF"",
  ""governmentBodyId"": ""MFF"",
  ""id"": 5138,
  ""orgNumber"": ""202100-4169"",
  ""ministry"": ""Socialdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,5431,5429
485800,INITIAL,1,"{
  ""annualWorkHeadCount"": 753,
  ""year"": 2018,
  ""headCount"": 813,
  ""name"": ""Kustbevakningen"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1184,
  ""comment"": """",
  ""mCode"": ""KBV"",
  ""governmentBodyId"": ""KBV"",
  ""id"": 4664,
  ""orgNumber"": ""202100-3997"",
  ""ministry"": ""Justitiedepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,4957,4955
586300,INITIAL,1,"{
  ""annualWorkHeadCount"": 13,
  ""year"": 2023,
  ""headCount"": 17,
  ""name"": ""Arbetsdomstolen"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1072,
  ""comment"": """",
  ""mCode"": ""AD"",
  ""governmentBodyId"": ""AD"",
  ""id"": 5669,
  ""orgNumber"": ""202100-2122"",
  ""ministry"": ""Arbetsmarknadsdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,5962,5960
283100,INITIAL,1,"{
  ""annualWorkHeadCount"": 163,
  ""year"": 2009,
  ""headCount"": 207,
  ""name"": ""Länsstyrelsen i Uppsala län"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1017,
  ""comment"": """",
  ""mCode"": ""LUPPS"",
  ""governmentBodyId"": ""LUPPS"",
  ""id"": 2637,
  ""orgNumber"": ""202100-2254"",
  ""ministry"": ""Finansdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,2930,2928
324000,INITIAL,1,"{
  ""annualWorkHeadCount"": 3,
  ""year"": 2011,
  ""headCount"": 3,
  ""name"": ""Gentekniknämnden"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1222,
  ""comment"": """",
  ""mCode"": ""GTN"",
  ""governmentBodyId"": ""GTN"",
  ""id"": 3046,
  ""orgNumber"": ""202100-4813"",
  ""ministry"": ""Justitiedepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,3339,3337
404800,INITIAL,1,"{
  ""annualWorkHeadCount"": 124,
  ""year"": 2014,
  ""headCount"": 132,
  ""name"": ""Rådet för Europeiska socialfonden i Sverige"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1266,
  ""comment"": ""Ansl 2001-01-01. (Tllhörde Arbetsmarknadsverket)"",
  ""mCode"": ""ESF"",
  ""governmentBodyId"": ""ESF"",
  ""id"": 3854,
  ""orgNumber"": ""202100-5224"",
  ""ministry"": ""Arbetsmarknadsdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,4147,4145
117700,INITIAL,1,"{
  ""annualWorkHeadCount"": 0,
  ""year"": 2002,
  ""headCount"": 0,
  ""name"": ""Styrelsen för ackreditering och teknisk kontroll"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1173,
  ""comment"": """",
  ""mCode"": ""SWEDAC"",
  ""governmentBodyId"": ""SWEDAC"",
  ""id"": 983,
  ""orgNumber"": ""202100-3815"",
  ""ministry"": ""Utrikesdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,1276,1274
9400,INITIAL,1,"{
  ""createdDate"": ""2026-02-05T17:20:01.834"",
  ""languageEnabled"": false,
  ""languageCode"": ""ha"",
  ""languageName"": ""Hausa"",
  ""hjid"": 94
}","[
  ""createdDate"",
  ""languageEnabled"",
  ""languageCode"",
  ""languageName"",
  ""hjid""
]",com.hack23.cia.model.internal.application.system.impl.LanguageData,193,191
399600,INITIAL,1,"{
  ""annualWorkHeadCount"": 212,
  ""year"": 2014,
  ""headCount"": 244,
  ""name"": ""Länsstyrelsen i Västerbottens län"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1024,
  ""comment"": """",
  ""mCode"": ""LVBOTT"",
  ""governmentBodyId"": ""LVBOTT"",
  ""id"": 3802,
  ""orgNumber"": ""202100-2460"",
  ""ministry"": ""Socialdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,4095,4093
295800,INITIAL,1,"{
  ""annualWorkHeadCount"": 30,
  ""year"": 2010,
  ""headCount"": 30,
  ""name"": ""Allmänna reklamationsnämnden"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1116,
  ""comment"": """",
  ""mCode"": ""ARN"",
  ""governmentBodyId"": ""ARN"",
  ""id"": 2764,
  ""orgNumber"": ""202100-3625"",
  ""ministry"": ""Integrations- och jämställdhetsdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,3057,3055
195700,INITIAL,1,"{
  ""annualWorkHeadCount"": 10,
  ""year"": 2005,
  ""headCount"": 11,
  ""name"": ""Valideringsdelegationen"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1319,
  ""comment"": """",
  ""mCode"": ""VALID"",
  ""governmentBodyId"": ""VALID"",
  ""id"": 1763,
  ""orgNumber"": ""202100-5471"",
  ""ministry"": ""Utbildnings- och kulturdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,2056,2054
254300,INITIAL,1,"{
  ""annualWorkHeadCount"": 83,
  ""year"": 2008,
  ""headCount"": 90,
  ""name"": ""Kommerskollegium"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1027,
  ""comment"": """",
  ""mCode"": ""KOMK"",
  ""governmentBodyId"": ""KOMK"",
  ""id"": 2349,
  ""orgNumber"": ""202100-2007"",
  ""ministry"": ""Utrikesdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,2642,2640
238400,INITIAL,1,"{
  ""annualWorkHeadCount"": 54,
  ""year"": 2007,
  ""headCount"": 55,
  ""name"": ""Riksdagens ombudsmän JO"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1046,
  ""comment"": """",
  ""mCode"": ""JO"",
  ""governmentBodyId"": ""JO"",
  ""id"": 2190,
  ""orgNumber"": ""202100-2650"",
  ""ministry"": ""Riksdagen och dess verk m.m.""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,2483,2481
168000,INITIAL,1,"{
  ""annualWorkHeadCount"": 0,
  ""year"": 2004,
  ""headCount"": 0,
  ""name"": ""Statistiska centralbyrån"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1039,
  ""comment"": """",
  ""mCode"": ""SCB"",
  ""governmentBodyId"": ""SCB"",
  ""id"": 1486,
  ""orgNumber"": ""202100-0837"",
  ""ministry"": ""Finansdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,1779,1777
580000,INITIAL,1,"{
  ""annualWorkHeadCount"": 1161,
  ""year"": 2022,
  ""headCount"": 1221,
  ""name"": ""Skogsstyrelsen"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1078,
  ""comment"": """",
  ""mCode"": ""SKS"",
  ""governmentBodyId"": ""SKS"",
  ""id"": 5606,
  ""orgNumber"": ""202100-5612"",
  ""ministry"": ""Näringsdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,5899,5897
610900,INITIAL,1,"{
  ""annualWorkHeadCount"": 2348,
  ""year"": 2024,
  ""headCount"": 2464,
  ""name"": ""Försvarets materielverk"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1006,
  ""comment"": """",
  ""mCode"": ""FMV"",
  ""governmentBodyId"": ""FMV"",
  ""id"": 5915,
  ""orgNumber"": ""202100-0340"",
  ""ministry"": ""Försvarsdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,6208,6206
