GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
model.external.worldbank.countries.impl,com.hack23.cia.model.external.worldbank.countries.impl,IncomeLevel,0,42,0,0,0,14,0,10,0,10
model.external.worldbank.countries.impl,com.hack23.cia.model.external.worldbank.countries.impl,LendingType,0,42,0,0,0,14,0,10,0,10
model.external.worldbank.countries.impl,com.hack23.cia.model.external.worldbank.countries.impl,LendingType_,3,0,0,0,1,0,1,0,1,0
model.external.worldbank.countries.impl,com.hack23.cia.model.external.worldbank.countries.impl,CountryElement_,3,0,0,0,1,0,1,0,1,0
model.external.worldbank.countries.impl,com.hack23.cia.model.external.worldbank.countries.impl,CountriesElement,0,110,0,6,0,38,0,23,0,20
model.external.worldbank.countries.impl,com.hack23.cia.model.external.worldbank.countries.impl,Region,0,46,0,0,0,14,0,10,0,10
model.external.worldbank.countries.impl,com.hack23.cia.model.external.worldbank.countries.impl,ObjectFactory,0,27,0,0,0,8,0,7,0,7
model.external.worldbank.countries.impl,com.hack23.cia.model.external.worldbank.countries.impl,RegionCategory,0,131,0,4,0,17,0,6,0,4
model.external.worldbank.countries.impl,com.hack23.cia.model.external.worldbank.countries.impl,IncomeLevel_,3,0,0,0,1,0,1,0,1,0
model.external.worldbank.countries.impl,com.hack23.cia.model.external.worldbank.countries.impl,IncomeLevelCategory,0,120,0,4,0,16,0,6,0,4
model.external.worldbank.countries.impl,com.hack23.cia.model.external.worldbank.countries.impl,Adminregion,0,42,0,0,0,14,0,10,0,10
model.external.worldbank.countries.impl,com.hack23.cia.model.external.worldbank.countries.impl,AdminRegionCategory,0,109,0,4,0,15,0,6,0,4
model.external.worldbank.countries.impl,com.hack23.cia.model.external.worldbank.countries.impl,Region_,3,0,0,0,1,0,1,0,1,0
model.external.worldbank.countries.impl,com.hack23.cia.model.external.worldbank.countries.impl,CountriesElement_,3,0,0,0,1,0,1,0,1,0
model.external.worldbank.countries.impl,com.hack23.cia.model.external.worldbank.countries.impl,LendingTypeCategory,0,109,0,4,0,15,0,6,0,4
model.external.worldbank.countries.impl,com.hack23.cia.model.external.worldbank.countries.impl,CountryElement,0,146,0,0,0,56,0,35,0,35
model.external.worldbank.countries.impl,com.hack23.cia.model.external.worldbank.countries.impl,Adminregion_,3,0,0,0,1,0,1,0,1,0
