GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
service.impl,com.hack23.cia.service.impl.task,AgentJob,0,28,0,0,0,4,0,2,0,2
service.impl,com.hack23.cia.service.impl.task,RefreshViewsJob,0,8,0,0,0,3,0,2,0,2
service.impl,com.hack23.cia.service.impl.task,UpdateSearchIndexJob,0,17,0,0,0,7,0,2,0,2
service.impl,com.hack23.cia.service.impl.task,AbstractJob,0,33,0,0,0,11,0,3,0,3
service.impl,com.hack23.cia.service.impl.task,JobContextHolderImpl,0,23,0,0,0,10,0,4,0,4
service.impl,com.hack23.cia.service.impl.action.application.encryption,VaultManagerImpl,7,187,0,16,3,46,0,14,0,6
service.impl,com.hack23.cia.service.impl,ConfigurationManagerImpl,2,187,2,22,1,38,2,16,0,6
service.impl,com.hack23.cia.service.impl,ViewDataDataContainerFactoryImpl,8,113,0,0,1,17,1,16,1,16
service.impl,com.hack23.cia.service.impl,GenericDataContainer,9,116,0,0,1,17,1,14,1,14
service.impl,com.hack23.cia.service.impl,ApplicationManagerImpl,7,71,1,5,1,18,2,7,1,5
service.impl,com.hack23.cia.service.impl,ViewRiksdagenCommitteeDataContainer,0,28,0,4,0,7,0,4,0,2
service.impl,com.hack23.cia.service.impl,SecurityAuthenticationProvider,0,9,0,0,0,3,0,3,0,3
service.impl,com.hack23.cia.service.impl,UserConfigurationImpl,0,21,0,0,0,8,0,4,0,4
service.impl,com.hack23.cia.service.impl,BootstrapDefaultConfig,0,36,0,0,0,13,0,4,0,4
service.impl,com.hack23.cia.service.impl,DataAgentContainerImpl,0,11,0,0,0,5,0,2,0,2
service.impl,com.hack23.cia.service.impl.action.user.wordcount,SwedishStopWords,10,67,1,3,4,18,1,7,0,6
service.impl,com.hack23.cia.service.impl.action.user.wordcount,WordCounterImpl,0,53,0,2,0,13,0,3,0,2
service.impl,com.hack23.cia.service.impl.action.common,AbstractCommonBusinessServiceImpl,0,32,1,3,0,11,1,5,0,4
service.impl,com.hack23.cia.service.impl.action.common,AbstractBusinessServiceImpl,0,97,0,4,0,25,0,11,0,9
service.impl,com.hack23.cia.service.impl.action.application,RegisterUserService,11,301,2,12,2,63,2,11,0,6
service.impl,com.hack23.cia.service.impl.action.application,DestroyApplicationSessionService,0,65,0,4,0,18,0,7,0,5
service.impl,com.hack23.cia.service.impl.action.application,CreateApplicationEventService,0,101,0,8,0,25,0,6,0,2
service.impl,com.hack23.cia.service.impl.action.application,LoginService,8,227,3,19,1,54,3,14,0,6
service.impl,com.hack23.cia.service.impl.action.application,CreateApplicationSessionService,0,67,0,0,0,18,0,3,0,3
service.impl,com.hack23.cia.service.impl.action.application,LogoutService,5,98,1,3,1,29,1,6,0,5
service.impl,com.hack23.cia.service.impl.rules,PartyComplianceCheckImpl,0,113,2,16,0,24,2,16,0,9
service.impl,com.hack23.cia.service.impl.rules,AbstractComplianceCheckImpl,0,110,0,6,0,20,0,12,0,9
service.impl,com.hack23.cia.service.impl.rules,ComplianceCheckAgendaEventListener,0,28,0,0,0,8,0,2,0,2
service.impl,com.hack23.cia.service.impl.rules,RulesEngineImpl,0,570,11,33,0,107,11,31,0,20
service.impl,com.hack23.cia.service.impl.rules,RulesConfiguration,9,65,1,5,2,14,1,5,0,3
service.impl,com.hack23.cia.service.impl.rules,PoliticianComplianceCheckImpl,0,130,2,14,0,26,2,17,0,11
service.impl,com.hack23.cia.service.impl.action.user,DocumentWordCountService,0,94,0,4,0,25,0,7,0,5
service.impl,com.hack23.cia.service.impl.action.user,ChangePasswordService,0,238,1,11,0,43,1,11,0,6
service.impl,com.hack23.cia.service.impl.action.user,DisableGoogleAuthenticatorCredentialService,0,109,1,5,0,28,1,7,0,5
service.impl,com.hack23.cia.service.impl.action.user,SearchDocumentService,4,135,1,7,1,29,1,8,0,5
service.impl,com.hack23.cia.service.impl.action.user,SetGoogleAuthenticatorCredentialService,0,163,1,5,0,40,1,7,0,5
service.impl,com.hack23.cia.service.impl.email,EmailServiceImpl,7,336,2,2,2,46,2,6,0,6
service.impl,com.hack23.cia.service.impl.action.kpi,ComplianceCheckServiceImpl,0,122,0,4,0,29,0,8,0,6
service.impl,com.hack23.cia.service.impl.action.admin,UpdateSearchIndexService,0,79,0,2,0,26,0,6,0,5
service.impl,com.hack23.cia.service.impl.action.admin,UpdateApplicationConfigurationService,0,102,0,4,0,28,0,6,0,4
service.impl,com.hack23.cia.service.impl.action.admin,RefreshDataViewsService,0,61,0,2,0,18,0,5,0,4
service.impl,com.hack23.cia.service.impl.action.admin,ManageUserAccountService,0,164,1,5,0,40,1,11,0,9
service.impl,com.hack23.cia.service.impl.action.admin,SendEmailService,0,67,0,2,0,18,0,5,0,4
service.impl,com.hack23.cia.service.impl.action.admin,RemoveDataService,0,84,1,5,0,25,1,7,0,4
service.impl,com.hack23.cia.service.impl.action.application.access,LoginBlockResultImpl,0,25,0,0,0,9,0,5,0,5
service.impl,com.hack23.cia.service.impl.action.application.access,LoginBlockedAccessImpl,0,357,3,19,0,57,3,17,0,9
