GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
service.data.impl,com.hack23.cia.service.data.impl.util,LoadHelper,2,20,1,3,1,7,1,3,0,2
service.data.impl,com.hack23.cia.service.data.impl,DataDAOImpl,0,91,1,3,0,17,1,3,0,2
service.data.impl,com.hack23.cia.service.data.impl,SearchIndexerImpl,0,13,0,0,0,4,0,2,0,2
service.data.impl,com.hack23.cia.service.data.impl,ApplicationConfigurationDAOImpl,0,4,0,0,0,2,0,1,0,1
service.data.impl,com.hack23.cia.service.data.impl,PersonDataDAOImpl,4,4,0,0,1,2,1,1,1,1
service.data.impl,com.hack23.cia.service.data.impl,LegacyNamingStrategy,0,35,1,3,0,10,1,8,0,7
service.data.impl,com.hack23.cia.service.data.impl,UserDAOImpl,0,4,0,0,0,2,0,1,0,1
service.data.impl,com.hack23.cia.service.data.impl,RemoveDataManagerImpl,0,158,0,0,0,47,0,7,0,7
service.data.impl,com.hack23.cia.service.data.impl,AgencyDAOImpl,0,4,0,0,0,2,0,1,0,1
service.data.impl,com.hack23.cia.service.data.impl,EncryptedValueDAOImpl,0,4,0,0,0,2,0,1,0,1
service.data.impl,com.hack23.cia.service.data.impl,IndicatorElementDAOImpl,0,4,0,0,0,2,0,1,0,1
service.data.impl,com.hack23.cia.service.data.impl,CountryElementDAOImpl,0,4,0,0,0,2,0,1,0,1
service.data.impl,com.hack23.cia.service.data.impl,AbstractGenericDAOImpl,133,430,7,11,26,85,11,25,6,21
service.data.impl,com.hack23.cia.service.data.impl,DocumentElementDAOImpl,2,140,2,2,1,28,2,6,0,6
service.data.impl,com.hack23.cia.service.data.impl,DataViewerImpl,44,548,9,19,6,115,9,24,0,19
service.data.impl,com.hack23.cia.service.data.impl,ApplicationActionEventDAOImpl,0,4,0,0,0,2,0,1,0,1
service.data.impl,com.hack23.cia.service.data.impl,CommitteeProposalComponentDataDAOImpl,0,73,0,2,0,18,0,4,0,3
service.data.impl,com.hack23.cia.service.data.impl,AuditableAspectConfiguration.new ConnectionProvider() {...},0,16,0,0,0,3,0,2,0,2
service.data.impl,com.hack23.cia.service.data.impl,LanguageContentDataDAOImpl,0,87,0,2,0,20,0,3,0,2
service.data.impl,com.hack23.cia.service.data.impl,SwedenPoliticalPartyDAOImpl,0,8,0,0,0,3,0,2,0,2
service.data.impl,com.hack23.cia.service.data.impl,QueryHelper,0,27,0,2,0,6,0,2,0,1
service.data.impl,com.hack23.cia.service.data.impl,VoteDataDAOImpl,0,48,0,0,0,10,0,3,0,3
service.data.impl,com.hack23.cia.service.data.impl,AuditableAspectConfiguration,9,46,2,2,1,14,3,6,1,6
service.data.impl,com.hack23.cia.service.data.impl,ApplicationSessionDAOImpl,0,4,0,0,0,2,0,1,0,1
service.data.impl,com.hack23.cia.service.data.impl,LanguageDataDAOImpl,0,4,0,0,0,2,0,1,0,1
service.data.impl,com.hack23.cia.service.data.impl,DataSearchMappingFactory,0,103,0,0,0,11,0,2,0,2
service.data.impl,com.hack23.cia.service.data.impl,ApplicationConfigurationServiceImpl,44,43,1,1,13,5,1,2,0,2
service.data.impl,com.hack23.cia.service.data.impl,CustomEhcacheCachingProvider,0,9,0,0,0,4,0,3,0,3
service.data.impl,com.hack23.cia.service.data.impl,ViewRiksdagenMinistryDAOImpl,0,8,0,0,0,3,0,2,0,2
service.data.impl,com.hack23.cia.service.data.impl,ViewDataManagerImpl,0,124,0,0,0,42,0,2,0,2
service.data.impl,com.hack23.cia.service.data.impl,LanguageContentServiceImpl,0,40,0,2,0,8,0,3,0,2
service.data.impl,com.hack23.cia.service.data.impl,DocumentStatusContainerDAOImpl,0,93,0,0,0,21,0,4,0,4
service.data.impl,com.hack23.cia.service.data.impl,ViewRiksdagenCommitteeDAOImpl,0,25,0,0,0,8,0,2,0,2
service.data.impl,com.hack23.cia.service.data.impl,DocumentContentDataDAOImpl,0,52,0,2,0,14,0,4,0,3
