GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.chartfactory.impl,GovernmentOutcomeChartDataManagerImpl,97,0,2,0,19,0,4,0,3,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.chartfactory.impl,PartyGhantChartManagerImpl,21,0,0,0,5,0,5,0,5,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.chartfactory.impl,PartyChartDataManagerImpl,384,0,18,0,72,0,25,0,16,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.chartfactory.impl,ChartOptionsImpl,510,0,0,0,76,0,23,0,23,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.chartfactory.impl,PoliticianGhantChartManagerImpl,21,0,0,0,5,0,5,0,5,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.chartfactory.impl,AdminChartDataManagerImpl,369,0,18,0,71,0,20,0,11,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.chartfactory.impl,ViewRiksdagenVoteDataBallotPoliticianSummaryChartDataManagerImpl,17,0,0,0,5,0,2,0,2,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.chartfactory.impl,PartyGhantChartManagerImpl.new AbstractGhantChartManagerImpl.StepMapping() {...},69,0,8,0,16,0,13,0,9,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.chartfactory.impl,ViewRiksdagenVoteDataBallotPoliticianSummaryDailyChartDataManagerImpl,16,0,0,0,5,0,2,0,2,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.chartfactory.impl,AbstractGhantChartManagerImpl,330,0,16,0,70,0,18,0,10,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.chartfactory.impl,MinistryGhantChartManagerImpl.RoleMapping,18,0,0,0,1,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.chartfactory.impl,PartyDocumentChartDataManagerImpl,164,0,8,0,33,0,11,0,7,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.chartfactory.impl,PoliticianGhantChartManagerImpl.new AbstractGhantChartManagerImpl.StepMapping() {...},59,0,6,0,17,0,12,0,9,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.chartfactory.impl,OrgDocumentChartDataManagerImpl,215,0,16,0,46,0,18,0,10,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.chartfactory.impl,CommitteeGhantChartManagerImpl.new AbstractGhantChartManagerImpl.StepMapping() {...},55,0,4,0,14,0,11,0,9,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.chartfactory.impl,PoliticianGhantChartManagerImpl.RoleMapping,25,0,2,0,3,0,2,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.chartfactory.impl,WorldIndicatorChartDataManagerImpl,111,0,12,0,17,0,8,0,2,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.chartfactory.impl,GovernmentBodyChartDataManagerImpl,830,0,48,0,143,0,50,0,26,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.chartfactory.impl,CommitteeGhantChartManagerImpl,21,0,0,0,5,0,5,0,5,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.chartfactory.impl,ChartDataManagerImpl,23,0,0,0,6,0,2,0,2,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.chartfactory.impl,BallotChartDataManagerImpl,288,0,4,0,31,0,5,0,3,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.chartfactory.impl,PersonDocumentChartDataManagerImpl,159,0,8,0,32,0,11,0,7,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.util,UserContextUtil,65,0,14,0,20,0,11,0,4,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.util,WebBrowserUtil,69,0,4,0,17,0,6,0,4,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.pagemode,AbstractBasicPageModContentFactoryImpl,5,0,0,0,3,0,2,0,2,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.pagemode,AbstractPageModContentFactoryImpl,188,0,14,0,47,0,19,0,12,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.pagemode,MainViewPageVisitHistoryPageModContentFactoryImpl,49,0,4,0,11,0,5,0,3,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.pagemode,MainViewOverviewPageModContentFactoryImpl,54,0,6,0,13,0,6,0,3,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.pagemode,MainViewRegisterPageModContentFactoryImpl,138,0,4,0,32,0,6,0,4,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.pagemode,MainViewLoginPageModContentFactoryImpl,137,0,4,0,33,0,6,0,4,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.pagemode,AbstractItemPageModContentFactoryImpl,11,0,2,0,3,0,3,0,2,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.user.country.pagemode,AbstractCountryPageModContentFactoryImpl,6,0,0,0,3,0,2,0,2,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.user.country.pagemode,WorldIndicatorsPageModContentFactoryImpl,141,0,10,0,27,0,11,0,6,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.user.country.pagemode,CountryRankingOverviewPageModContentFactoryImpl,61,0,8,0,13,0,7,0,3,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.pagelinks.impl,PageLinkFactoryImpl,332,0,0,0,49,0,11,0,11,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.pagelinks.impl,ExternalAttachmentDownloadLink.new StreamResource.StreamSource() {...},34,0,0,0,5,0,2,0,2,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.pagelinks.impl,ExternalAttachmentDownloadLink,79,0,0,0,17,0,3,0,3,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.web.listener,HttpSessionDestroyedEventListener,51,0,0,0,14,0,3,0,3,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.web.listener,AuthorizationFailureEventListener,174,0,16,0,32,0,11,0,3,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.web.listener,HttpSessionCreatedEventListener,14,0,0,0,5,0,3,0,3,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.pagelinks.api,PageModeMenuCommand,114,0,4,0,24,0,10,0,8,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.user.party,PartyView,7,0,0,0,2,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.user.party,PartyRankingView,7,0,0,0,2,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.user.politician,PoliticianRankingView,7,0,0,0,2,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.user.politician,PoliticianView,7,0,0,0,2,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.labelfactory,LabelFactory,16,0,0,0,5,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common,MainView,7,0,0,0,2,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common,AbstractView,431,0,10,0,108,0,17,0,12,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.user.common,AbstractRankingView,5,0,0,0,2,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.user.common,AbstractPersonView,5,0,0,0,2,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.user.common,AbstractUserView,5,0,0,0,2,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.user.common,AbstractGroupView,5,0,0,0,2,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.user.common,AbstractActorView,5,0,0,0,2,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.pageclicklisteners.handlers.impl,SearchDocumentResponseHandlerImpl,194,0,0,0,13,0,3,0,3,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.user.committee,CommitteeView,7,0,0,0,2,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.user.committee,CommitteeRankingView,7,0,0,0,2,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.admin.agentoperations,AgentOperationView,7,0,0,0,2,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.admin.system.pagemode,AdminApplicationEventsChartsPageModContentFactoryImpl,48,0,6,0,10,0,6,0,3,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.admin.system.pagemode,AdminApplicationEventsPageModContentFactoryImpl,224,0,12,0,22,0,10,0,4,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.admin.system.pagemode,AdminApplicationSessionPageModContentFactoryImpl,319,0,6,0,33,0,6,0,3,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.admin.system.pagemode,AdminLanguageContentPageModContentFactoryImpl,161,0,6,0,22,0,6,0,3,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.admin.system.pagemode,AdminApplicationConfigurationPageModContentFactoryImpl,309,0,6,0,46,0,6,0,3,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.admin.system.pagemode,AdminCountryPageModContentFactoryImpl,190,0,6,0,23,0,6,0,3,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.admin.system.pagemode,AdminMonitoringPageModContentFactoryImpl,44,0,0,0,11,0,2,0,2,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.admin.system.pagemode,AbstractAdminSystemPageModContentFactoryImpl,11,0,0,0,4,0,2,0,2,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.admin.system.pagemode,AdminUserAccountPageModContentFactoryImpl,278,0,8,0,37,0,7,0,3,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.admin.system.pagemode,AdminPortalPageModContentFactoryImpl,155,0,6,0,20,0,6,0,3,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.admin.system.pagemode,EmailPageModContentFactoryImpl,109,0,0,0,26,0,3,0,3,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.admin.system.pagemode,AdminAgencyPageModContentFactoryImpl,249,0,6,0,36,0,6,0,3,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.admin.system.pagemode,AdminLanguagePageModContentFactoryImpl,149,0,6,0,22,0,6,0,3,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.admin.agentoperations.pagemode,AbstractAgentOperationsPageModContentFactoryImpl,3,0,0,0,2,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.admin.agentoperations.pagemode,AgentOperationsOverviewPageModContentFactoryImpl,111,0,2,0,19,0,4,0,3,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.user.parliament,ParliamentRankingView,7,0,0,0,2,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.formfactory.impl,StringToEnumConverter,9,0,0,0,3,0,3,0,3,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.formfactory.impl,FormFactoryImpl,358,0,36,0,83,0,26,0,8,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application,UiInstanceErrorHandler,37,0,2,0,11,0,4,0,3,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application,CitizenIntelligenceAgencyUI,176,0,2,0,28,0,4,0,3,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application,CitizenIntelligenceAgencyHealthCheckServlet,11,0,0,0,4,0,2,0,2,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application,ResourceServlet,3,0,0,0,1,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application,CitizenIntelligenceAgencySpringVaadinServlet.new SessionInitListener() {...},38,0,4,0,8,0,4,0,2,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application,VaadinSpringConfig,3,0,0,0,1,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application,CitizenIntelligenceAgencySpringVaadinServlet,26,0,0,0,9,0,3,0,3,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application,CitizenIntelligenceAgencySpringVaadinServlet.CustomSpringUIProvider,60,0,0,0,15,0,4,0,4,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.dataseriesfactory.impl,DecisionDataFactoryImpl,160,0,28,0,26,0,20,0,6,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.dataseriesfactory.impl,PartyDataSeriesFactoryImpl,245,0,22,0,51,0,18,0,7,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.dataseriesfactory.impl,CommitteeDataSeriesFactoryImpl,153,0,12,0,29,0,10,0,4,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.dataseriesfactory.impl,MinistryDataSeriesFactoryImpl,151,0,12,0,29,0,10,0,4,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.dataseriesfactory.api,ProposalCommitteeeSummary,67,0,0,0,11,0,6,0,6,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.menufactory.impl,PoliticianMenuItemFactoryImpl,286,0,0,0,45,0,3,0,3,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.menufactory.impl,CommitteeMenuItemFactoryImpl,329,0,0,0,49,0,3,0,3,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.menufactory.impl,PoliticianRankingMenuItemFactoryImpl,131,0,0,0,28,0,5,0,5,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.menufactory.impl,GovernmentBodyRankingMenuItemFactoryImpl,134,0,0,0,29,0,5,0,5,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.menufactory.impl,PartyMenuItemFactoryImpl,388,0,0,0,63,0,3,0,3,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.menufactory.impl,MinistryMenuItemFactoryImpl,282,0,0,0,46,0,3,0,3,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.menufactory.impl,GovernmentBodyMenuItemFactoryImpl,145,0,0,0,24,0,3,0,3,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.menufactory.impl,BallotMenuItemFactoryImpl,45,0,0,0,9,0,3,0,3,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.menufactory.impl,MinistryRankingMenuItemFactoryImpl,274,0,0,0,56,0,5,0,5,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.menufactory.impl,UserHomeMenuItemFactoryImpl,105,0,0,0,21,0,3,0,3,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.menufactory.impl,CountryMenuItemFactoryImpl,228,0,12,0,45,0,19,0,13,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.menufactory.impl,AbstractMenuItemFactoryImpl,399,0,6,0,81,0,8,0,5,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.menufactory.impl,PartyRankingMenuItemFactoryImpl,173,0,0,0,32,0,5,0,5,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.menufactory.impl,DocumentMenuItemFactoryImpl,253,0,0,0,45,0,5,0,5,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.menufactory.impl,ParliamentMenuItemFactoryImpl,253,0,0,0,55,0,5,0,5,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.menufactory.impl,CommitteeRankingMenuItemFactoryImpl,173,0,0,0,36,0,5,0,5,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.menufactory.impl,ApplicationMenuItemFactoryImpl,293,0,0,0,54,0,5,0,5,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.admin.datasummary,AdminDataSummaryView,7,0,0,0,2,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.user.goverment,MinistryView,7,0,0,0,2,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.user.goverment,MinistryRankingView,7,0,0,0,2,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.viewnames,RiskIndicators,24,0,0,0,3,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.viewnames,CommitteePageMode,84,0,0,0,9,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.viewnames,PartyPageMode,124,0,0,0,13,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.viewnames,ApplicationPageMode,34,0,0,0,4,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.viewnames,PageMode,64,0,0,0,7,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.viewnames,GovernmentBodyPageMode,34,0,0,0,4,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.viewnames,ChartIndicators,194,0,0,0,20,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.viewnames,DocumentPageMode,74,0,0,0,8,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.viewnames,UserViews,3,0,0,0,1,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.viewnames,AdminViews,3,0,0,0,1,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.viewnames,UserHomePageMode,34,0,0,0,4,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.viewnames,DataSummaryPageMode,14,0,0,0,2,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.viewnames,MinistryPageMode,94,0,0,0,10,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.viewnames,PoliticianPageMode,74,0,0,0,8,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.common.viewnames,CommonsViews,3,0,0,0,1,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.user.home,UserHomeView,7,0,0,0,2,0,1,0,1,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.user.committee.pagemode,CommitteeCurrentMembersHistoryPageModContentFactoryImpl,170,0,4,0,19,0,6,0,4,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.user.committee.pagemode,AbstractCommitteeRankingPageModContentFactoryImpl,6,0,0,0,3,0,2,0,2,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.user.committee.pagemode,CommitteeDecisionFlowPageModContentFactoryImpl,176,0,12,0,27,0,10,0,4,0
cia-dist-deb/citizen-intelligence-agency,com.hack23.cia.web.impl.ui.application.views.user.committee.pagemode,CommitteeRankingCurrentCommitteePartiesChartsPageModContentFactoryImpl,69,0,6,0,15,0,6,0,3,0
